Transaction_ID,Customer_ID,Product_ID,Product_Category,Product_Price,Quantity,Total_Amount,Purchase_Date,Payment_Method
a96ffbfc-82a5-4615-9915-395ac6726a0f,2878,510,Sports,274.03,1,274.03,2023-04-27,Online Payment
2d51cf67-4273-462e-be10-dbecc01e40de,1974,223,Sports,229.6,4,918.4,2024-12-27,Credit Card
cb48b0e0-ed9e-4ac1-b0c6-e808eab63d46,3462,615,Electronics,126.13,5,630.65,2024-11-05,Cash
36de38e7-2b31-485c-ba96-3447f53d2586,3538,644,Home & Kitchen,29.21,2,58.42,2023-10-14,Credit Card
f2295d2a-93eb-43e4-9ab4-d6a5f679fcbe,3675,358,Electronics,76.96,1,76.96,2023-12-24,Cash
cff57fb4-e4d9-42aa-ae12-751689833c34,2356,943,Clothing,29.27,4,117.08,2024-03-15,Debit Card
6c07e25e-5ffe-42e7-91a3-61665c938e37,1660,689,Toys,307.49,5,1537.45,2023-12-18,Debit Card
d74e4047-3170-4e97-8011-63d58f6e440e,4957,467,Beauty,466.08,1,466.08,2023-06-12,Cash
e820748c-55f2-447d-bafb-c826178795f7,2322,378,Books,411.03,4,1644.12,2024-12-26,Credit Card
21308678-2a7e-4d90-9bfc-724de35b9e89,2199,483,Groceries,65.4,3,196.2,2024-04-01,Cash
dd3d42fc-7e47-4c27-a03e-45f6b757c21d,3158,424,Home & Kitchen,349.44,5,1747.2,2023-02-20,Credit Card
5773371f-a744-40a8-8a24-157aa0a3cad4,1447,586,Clothing,244.41,5,1222.05,2023-09-10,Cash
ca80d8a0-57a4-4568-8ed5-c5d2d47eed33,2749,624,Beauty,133.53,5,667.65,2024-08-20,Cash
2da2c833-ccca-4409-b0f8-654b2cc8a4b1,4797,133,Sports,262.25,4,1049.0,2023-06-17,Online Payment
a478ed1c-019f-4cab-8338-b928dc65f5d2,4309,185,Home & Kitchen,355.75,2,711.5,2024-12-18,Credit Card
20652989-e155-4ef1-ab25-2324b405eb4e,1484,25,Sports,314.6,1,314.6,2024-11-05,Debit Card
3ccfce21-e139-4ec7-9989-9d838f099dba,4275,631,Books,209.95,3,629.85,2024-12-26,Cash
966e894a-89e4-40e6-af8c-62f413b10752,3295,826,Home & Kitchen,10.59,2,21.18,2024-03-08,Cash
7ba32d3e-feef-46c5-926f-ed37c608b381,2042,810,Clothing,157.35,5,786.75,2023-07-30,Cash
2e7346c8-dfa5-4a38-adb5-ba1a783b15c8,4141,7,Clothing,344.49,3,1033.47,2024-07-23,Online Payment
3e0f3a1a-918b-4e77-90e5-329541ae24f0,3967,583,Electronics,416.86,2,833.72,2024-12-04,Cash
90b1c883-572f-4fd1-98d6-24b7f454376e,4415,347,Sports,458.5,1,458.5,2024-06-29,Debit Card
af087194-1139-4b86-b4a2-775311fb67d9,2972,160,Sports,446.57,5,2232.85,2023-08-28,Cash
c8379663-1421-4555-92a4-55f16275be79,2894,803,Books,464.26,1,464.26,2024-10-11,Cash
3a6a2dcb-f3c2-4c18-a20f-3f4972782c27,3314,743,Beauty,279.81,1,279.81,2024-04-28,Debit Card
ff78b1a6-6738-4eaa-b225-a4c957095ce7,3365,702,Beauty,400.77,3,1202.31,2024-10-29,Credit Card
6e64b573-244c-4f9b-8e77-97aed2451c5c,4971,153,Toys,421.17,3,1263.51,2024-02-24,Online Payment
6487d870-87ec-4ef8-b93b-3a288db51dd9,3566,548,Groceries,287.64,4,1150.56,2023-04-29,Debit Card
42382194-947a-4d52-b9d1-e318b8f06b76,3437,120,Toys,354.11,3,1062.33,2023-07-04,Credit Card
42a6474a-7ea6-4b83-a06b-e59ba17bb1c4,2112,424,Clothing,251.04,2,502.08,2023-12-23,Cash
4bc5924e-b2ed-4a69-9a10-48762e245d34,2851,850,Toys,111.99,3,335.97,2024-09-27,Debit Card
ea70162c-21ac-4b15-a133-2b80d8512b40,1459,384,Electronics,390.01,1,390.01,2023-04-21,Online Payment
a436b7ec-6830-4ed2-a37f-eefa024fbdbe,3072,26,Sports,452.95,2,905.9,2024-04-03,Debit Card
9f626e78-23dc-4dcd-957f-433071c152d2,2393,946,Sports,367.56,5,1837.8,2024-05-28,Cash
2b13314d-6477-4ec0-b63f-ac72b3ee4624,4176,336,Groceries,385.89,1,385.89,2023-03-11,Debit Card
c099d146-1b40-4a8e-b32c-32925a2c6a93,1840,742,Electronics,232.39,5,1161.95,2024-03-30,Credit Card
fece6603-112d-40bb-8b11-79796c158d47,1016,319,Electronics,345.09,5,1725.45,2024-01-15,Credit Card
d72f9d47-ac07-44b4-9fed-b540bd0b65fb,2365,479,Electronics,56.04,3,168.12,2024-10-11,Credit Card
0f303f2c-b12b-45d7-9105-4127b60f35c3,3365,777,Toys,321.23,2,642.46,2023-05-07,Cash
9cc63168-9bf4-4988-8715-6a7862ee5b1a,1821,198,Toys,141.94,3,425.82,2023-04-15,Online Payment
70915212-2ff7-4118-9107-0aa5ff22aac6,3748,121,Toys,78.91,3,236.73,2024-05-22,Credit Card
ffaf8149-65b1-4e69-b50f-604794e1f378,1062,982,Clothing,107.26,3,321.78,2024-03-06,Cash
4eb3ed28-b506-4956-8ef1-c65460bae6cf,2110,145,Toys,289.17,2,578.34,2023-11-24,Credit Card
d75b56d7-ca11-4adf-b38a-ea100ec06527,2275,628,Beauty,272.59,1,272.59,2024-06-01,Debit Card
0f057518-fef2-4ae3-81a2-db00c5ac436b,1118,483,Electronics,57.43,1,57.43,2023-06-08,Credit Card
aab6f187-d2e2-4e53-9366-e9eac67c01e6,2746,402,Groceries,353.82,5,1769.1,2024-02-11,Online Payment
a1f8df08-e1a3-4cd6-91b1-6e94e0537883,3524,365,Toys,169.5,2,339.0,2024-12-25,Credit Card
13879627-37b7-494f-930f-fb3be270fab0,4988,945,Sports,286.06,1,286.06,2024-09-03,Online Payment
9f067f3f-026d-4df7-80d8-a7701ddfae41,1398,467,Toys,343.82,4,1375.28,2023-10-26,Online Payment
99a5f045-c8ec-47fe-967a-18a593d83983,1949,971,Home & Kitchen,76.14,5,380.7,2023-10-15,Cash
39ab8f9c-555e-4b32-8bba-3e876c36e71b,4739,373,Books,95.76,3,287.28,2024-06-29,Cash
10c96f65-1406-449c-8bfb-933af49cfdc4,2856,500,Electronics,37.36,1,37.36,2024-11-29,Cash
6075cfa3-6204-4ce1-844f-597418cff5a8,2960,473,Groceries,144.72,3,434.16,2024-05-24,Debit Card
172a90a4-b07f-4033-9a8f-52038fe9c700,3080,106,Books,409.69,1,409.69,2023-02-10,Cash
f9c72abd-2d44-4ac7-81cd-540fae4b2e4c,3277,666,Clothing,397.25,5,1986.25,2024-04-11,Online Payment
31011787-d7a8-4475-a8a3-2d1b7e38b3f2,2641,605,Books,123.09,2,246.18,2024-05-04,Debit Card
8ce78aec-a252-4724-a4ff-c25cf5760bbd,4989,494,Books,37.7,2,75.4,2024-02-02,Online Payment
3044996a-ac2b-42ed-b0eb-986338950fba,4212,446,Beauty,274.54,2,549.08,2025-01-06,Debit Card
bdd8773d-d5ee-416d-8f1b-a8a1e8f8ccc1,3714,686,Clothing,370.99,5,1854.95,2024-01-14,Online Payment
1742a503-e5ef-49fd-829b-bb82f54b72d2,1468,607,Sports,166.06,1,166.06,2024-03-11,Online Payment
ed31161b-144c-4749-9b49-2ddf50e041c3,1721,316,Books,39.46,1,39.46,2023-08-13,Online Payment
5914f6bc-b652-4515-b146-abcd566ef190,2341,507,Electronics,49.81,2,99.62,2024-11-12,Credit Card
717ae1dc-1ce6-4386-b32a-51dd4754f282,4100,151,Groceries,229.22,3,687.66,2024-01-19,Online Payment
babaa08e-7b04-438a-a8e2-b6c5396804aa,3521,592,Sports,101.85,3,305.55,2024-02-08,Cash
937f214f-c72a-4c57-9240-85e575cbf14c,3335,814,Toys,459.66,4,1838.64,2024-01-04,Cash
59105481-6b25-4d29-986f-10e841d22ac9,1365,597,Electronics,307.69,5,1538.45,2023-09-01,Online Payment
d856c072-962b-410b-abd0-7f0eb0293c1e,4471,131,Toys,35.89,5,179.45,2025-01-30,Credit Card
43fac2f8-2791-4503-9af0-0d0fabc700eb,1003,721,Beauty,59.3,3,177.9,2024-05-29,Credit Card
60dad327-3d0d-4f9f-a3a4-df81c42bc612,1963,443,Books,314.48,4,1257.92,2023-12-06,Online Payment
d1c9bda6-1558-4f2a-a884-a342fbe4a191,2562,446,Home & Kitchen,332.93,4,1331.72,2024-06-21,Debit Card
e535658b-64aa-4404-aaa0-160045d4506c,1770,569,Books,422.45,3,1267.35,2024-05-22,Online Payment
54d9aae7-17ea-417b-a718-65f189e0ed2e,1631,296,Groceries,71.47,1,71.47,2024-07-29,Credit Card
2d756d93-11a3-4aac-9f37-ce10970d4615,1589,739,Sports,330.67,2,661.34,2023-07-10,Credit Card
b6ef1051-21f9-4003-8cd9-ecd2d1cb2028,1562,658,Books,430.78,5,2153.9,2024-03-01,Online Payment
7c986074-4abf-4ee8-b2fd-932047df6deb,3552,185,Sports,257.16,5,1285.8,2023-04-26,Online Payment
2c1fd4ec-cf46-499e-9f43-6cab897f0862,2575,364,Home & Kitchen,96.97,5,484.85,2024-09-20,Credit Card
174b16fa-a694-468a-b428-f310dee594fa,3367,511,Home & Kitchen,357.5,3,1072.5,2024-12-03,Online Payment
bff10157-faf5-4445-b4e8-9ad6b7411744,4795,560,Beauty,21.56,1,21.56,2024-06-21,Online Payment
5d977c8d-c3e8-4e74-9b81-abe7a15884a0,3887,378,Clothing,292.23,1,292.23,2023-08-05,Debit Card
15b1bfd3-d37b-43c2-be61-7458dc5695db,3990,749,Toys,235.14,1,235.14,2024-10-23,Credit Card
87cfa59b-5c6c-4ae8-9b70-b63ad07b815b,2004,484,Clothing,343.62,5,1718.1,2023-09-14,Cash
e4a5cf60-0c1b-4623-8500-1419bbb159f4,3511,55,Beauty,269.84,1,269.84,2023-03-02,Online Payment
cb50fc5c-fe3a-4451-9f66-2e99cdfbd7a6,2859,525,Sports,289.11,3,867.33,2023-10-05,Online Payment
4143ddfb-9c5b-4b0d-a24d-9a9b3049f8c0,2445,984,Toys,148.16,1,148.16,2023-10-28,Cash
53ae6c92-d383-476d-842f-e262274e1d2e,3977,804,Toys,35.4,4,141.6,2024-09-17,Debit Card
40fe1e9a-b5af-4680-92ec-87149138aca5,3346,53,Toys,405.4,5,2027.0,2023-07-11,Credit Card
76c462f1-8d96-41fe-9069-a77bd763c100,2174,497,Clothing,67.78,1,67.78,2024-08-02,Cash
29617343-84b8-413a-8db9-29be6b825c86,2032,136,Toys,141.23,3,423.69,2023-05-02,Credit Card
df06917b-b9c2-455a-b484-bc2ec778973e,4036,115,Groceries,455.52,2,911.04,2023-09-10,Online Payment
164a473c-2586-494a-9c89-9d18d06556a1,2514,828,Groceries,134.32,2,268.64,2024-09-10,Online Payment
e4ea6b1d-a710-4770-ac79-25176beac67e,1740,819,Electronics,174.71,1,174.71,2023-03-29,Debit Card
d9315536-556b-43d5-9731-5c13c3d1d5c9,3439,957,Groceries,419.62,4,1678.48,2023-02-20,Online Payment
b336ee7f-4dd9-4937-8ae8-de6b3f39880a,1974,677,Sports,364.37,2,728.74,2023-11-27,Debit Card
fbad124e-b479-428e-9dc1-d6ce9b574614,3366,752,Beauty,31.89,3,95.67,2024-01-09,Credit Card
8195224b-8e35-4d03-8646-2506ce9e58e5,1215,172,Sports,202.38,3,607.14,2024-03-22,Online Payment
96030aff-c587-419f-8bd1-174d38bb8b0a,4056,972,Home & Kitchen,193.0,4,772.0,2023-02-19,Online Payment
cbe04ae7-b227-40ce-bd07-d9c5954c9525,2075,149,Books,10.87,4,43.48,2024-03-29,Online Payment
2868668d-d8df-45ae-baa8-ea5be8c258e9,3779,324,Electronics,53.2,5,266.0,2024-02-14,Cash
24e91485-b320-45c5-82df-6a4cc9c690a0,4916,865,Books,307.19,3,921.57,2023-11-08,Cash
09570774-a0d1-4c56-80b2-0ba636a374f2,2107,274,Clothing,131.4,5,657.0,2024-11-13,Online Payment
76c03ca5-6d63-4b31-964c-bf44865d90a0,2888,792,Home & Kitchen,368.49,5,1842.45,2024-11-22,Debit Card
ae3b5adf-9fb3-4ae4-bd12-29b68ca19053,3129,346,Groceries,160.07,1,160.07,2023-11-01,Credit Card
2cc67441-8e46-407b-a3d3-c727f00886ec,4406,70,Electronics,208.57,5,1042.85,2024-08-14,Credit Card
30767f3d-3bbf-4017-a12c-0a89b04853dd,3807,457,Beauty,113.61,3,340.83,2024-07-10,Cash
6128e79b-9d23-4cb3-bce5-b4cc932977d0,1790,35,Electronics,311.6,1,311.6,2024-12-07,Debit Card
360abc9e-f4c4-42e9-8389-3ffe79156a1f,4893,614,Clothing,355.5,1,355.5,2023-05-11,Credit Card
869ce70c-4195-48d0-b168-195bb5b29ea7,4507,620,Groceries,191.1,5,955.5,2024-12-21,Debit Card
0f55aefa-bccc-49e7-940a-1df395c70f98,4670,114,Groceries,130.4,4,521.6,2023-12-07,Credit Card
a6bdd904-16b7-4b36-820c-edfc54bcd1c5,3616,465,Toys,385.83,3,1157.49,2023-11-28,Cash
eba54abb-514f-475e-b86e-e0d1cceb1132,1663,800,Clothing,142.26,1,142.26,2023-12-25,Online Payment
5b12b732-398c-4315-ba38-eff2f20d4e05,2591,341,Electronics,132.83,3,398.49,2024-06-21,Debit Card
9870670d-1d16-446a-a518-9306fc394d3d,2804,72,Sports,489.81,2,979.62,2023-05-01,Online Payment
b05faee2-eb91-478f-94c7-1a01b419617a,1730,661,Sports,58.67,5,293.35,2024-10-12,Online Payment
97a58fe0-733a-4e15-a37e-b39fecdf8c6f,1894,629,Clothing,456.74,3,1370.22,2023-12-11,Credit Card
fa6a1079-c1ce-4b5f-ae2a-4a81ea421af0,1142,75,Clothing,287.82,3,863.46,2024-03-18,Online Payment
29030e20-e7ba-49fc-a0a2-dc63ab9b4ddd,1076,919,Sports,78.68,1,78.68,2023-02-17,Credit Card
294ca5de-b5ac-4f06-82db-e3dba7130018,3722,400,Toys,80.05,3,240.15,2023-02-19,Online Payment
47b492e5-5679-4456-958d-611cde0d86f0,3353,4,Sports,241.68,4,966.72,2024-01-05,Credit Card
6ad10377-0ca9-4fb8-b635-9f2abf3d1c75,3212,232,Electronics,195.29,4,781.16,2024-10-17,Credit Card
1fbadceb-1ebe-4c0d-8079-b3c141c6445e,3323,549,Beauty,170.05,3,510.15,2023-05-05,Online Payment
634f4748-a3a2-4cce-b109-cbdb4330d595,1226,648,Clothing,185.85,3,557.55,2023-04-28,Credit Card
af7bcdf9-0539-4b57-bfb2-37aa0a45e7f4,4445,471,Toys,325.66,2,651.32,2024-12-29,Credit Card
25012454-4058-4346-9b21-f86272f2b605,4962,394,Home & Kitchen,152.94,4,611.76,2023-11-28,Credit Card
106af135-7c4a-4eb5-9127-a3ce84c345a6,3583,706,Beauty,245.82,4,983.28,2023-09-05,Debit Card
79c97511-3989-4ee9-b5c0-a6409e66819f,1573,37,Home & Kitchen,17.56,5,87.8,2023-09-08,Debit Card
af0eb6bb-df00-4df4-97d7-5333e7843123,3003,399,Clothing,397.41,3,1192.23,2024-12-02,Online Payment
db8f49da-6cdc-4618-871c-ea7fd1301804,3187,989,Sports,483.45,1,483.45,2023-10-06,Credit Card
1be2ffb3-8708-401f-983a-a082dfa121ee,2389,58,Beauty,394.95,1,394.95,2024-07-04,Online Payment
b3297b1a-69da-48bd-bda4-e10baf8a489a,1484,217,Sports,470.34,5,2351.7,2024-07-25,Debit Card
d2dc3533-a3a5-42bd-a2a6-a3d758343dc9,4035,594,Home & Kitchen,462.78,1,462.78,2024-02-13,Debit Card
c7699ac8-9024-47b8-88c2-e13d3d32e744,3002,670,Electronics,238.25,5,1191.25,2023-02-27,Credit Card
5ab9568a-656b-41ac-9c35-970103b86ffe,1994,719,Groceries,12.11,1,12.11,2023-12-22,Cash
6c5022a7-71be-41f6-9ffb-603ce4e84fc1,4361,813,Clothing,230.81,2,461.62,2023-03-25,Credit Card
178f9142-9d8d-41cd-9238-0dc1a97c23d8,4349,838,Clothing,61.52,5,307.6,2024-08-10,Debit Card
fe2cb7e7-9205-4cb3-a03c-1d988ac50bad,1258,824,Home & Kitchen,215.97,4,863.88,2023-10-07,Cash
c5347439-f9e3-49b8-8ee1-936c8e942807,1494,1000,Groceries,164.19,2,328.38,2024-03-31,Credit Card
2c9b4cc6-5532-45fe-bad5-c97ca8456b9f,3429,178,Beauty,36.29,3,108.87,2024-01-10,Debit Card
f184eb68-e79f-4385-aff9-c43f852c9fe6,4102,426,Groceries,349.67,5,1748.35,2024-05-07,Debit Card
5434e5bf-c4c6-470a-a38b-2cb8088d3a1d,2796,250,Electronics,71.02,5,355.1,2024-11-24,Online Payment
862da3a1-7811-472e-8b6c-acacff730d3e,4185,162,Electronics,440.42,1,440.42,2024-11-19,Credit Card
8fc46a31-b83b-48b7-a60e-58368de31fd7,1029,184,Clothing,354.84,5,1774.2,2023-12-18,Cash
be2caec3-4570-487c-bc04-3bd962e47ab5,2704,711,Sports,347.72,2,695.44,2023-06-20,Debit Card
91befe20-0150-44f1-9f31-c0368b14e86d,3620,278,Sports,208.96,2,417.92,2023-02-15,Credit Card
d3089314-4ff3-411b-a4aa-b6c3cd1394c4,3442,185,Sports,307.96,1,307.96,2025-01-31,Cash
3ac19559-4233-432e-8cc4-17d13d32079a,2424,429,Electronics,281.07,2,562.14,2023-07-28,Credit Card
3aed5022-2b72-48fa-9c57-0ffde3f875cd,3171,98,Beauty,432.05,5,2160.25,2024-11-30,Debit Card
12fa75e7-7ffc-4781-9b75-1b2029909d1e,2901,789,Home & Kitchen,141.83,2,283.66,2023-09-27,Credit Card
d9e92c5d-d168-4b81-95a6-4c35c4c1238f,4262,153,Sports,251.27,2,502.54,2023-02-17,Credit Card
f2b3348a-32ed-415b-b9d9-643f61308b66,1221,661,Beauty,146.11,4,584.44,2024-01-05,Cash
5201dc3a-7440-4df4-b5ef-2473f1229295,2369,632,Sports,26.44,1,26.44,2023-04-23,Debit Card
80a86fd2-b131-4f58-a698-e5cd1f649a9f,1647,805,Electronics,245.11,1,245.11,2023-07-24,Credit Card
48c48897-0b13-4757-8bbb-b859fa052a26,4666,241,Sports,298.39,3,895.17,2024-11-08,Online Payment
c7feefe1-1b6f-429a-9da5-b118993b71a3,1814,766,Beauty,118.88,1,118.88,2023-04-26,Cash
798df61e-409d-4155-8a6a-e41cc59bd392,1932,101,Home & Kitchen,370.19,2,740.38,2023-10-21,Online Payment
6d34840e-affc-44cd-85d9-e2139dccded1,4651,226,Clothing,238.14,4,952.56,2023-10-10,Credit Card
eb1c1948-a876-45cd-842e-3225760e0d9a,4647,447,Groceries,112.0,5,560.0,2024-01-22,Online Payment
1ef4df35-c203-40fb-af66-3b6ead2c03e0,1729,397,Beauty,72.52,2,145.04,2023-03-30,Cash
21eb8242-91a8-4ae6-9b55-bc5b381962d5,4995,277,Home & Kitchen,171.27,1,171.27,2024-08-20,Credit Card
c3d1324d-e6fd-40cb-b9f6-9e516048400f,2149,140,Clothing,426.57,4,1706.28,2023-03-20,Online Payment
0f3cb8bd-acd3-4b29-950a-599e5320ef09,1701,779,Beauty,113.83,3,341.49,2025-01-08,Debit Card
990fd765-b381-4321-bf8f-c37ccd3f2821,4233,814,Groceries,291.17,5,1455.85,2023-03-10,Debit Card
7bee9706-6b21-4c62-9708-159c4a017235,1354,422,Sports,431.79,2,863.58,2024-09-23,Online Payment
554ba936-013b-4e35-85af-68c3605515bf,4428,474,Toys,12.18,4,48.72,2023-02-21,Debit Card
b9594847-95f1-45dc-860d-1556a34d106e,2015,336,Books,291.84,5,1459.2,2023-04-18,Debit Card
fabf127b-a8d8-4e1f-b8fa-872a3f117582,4742,588,Electronics,211.8,1,211.8,2024-06-23,Credit Card
0f9d823e-8863-44bc-af79-4eb3ce6844ba,2927,752,Electronics,215.72,4,862.88,2023-07-05,Online Payment
ea560d72-ae4f-4167-b824-b4ff69cf1cd4,4316,818,Clothing,228.96,2,457.92,2024-11-13,Credit Card
22bf8a97-06f4-4d82-bbd5-18a2093c91f6,3287,772,Electronics,348.11,4,1392.44,2024-12-04,Debit Card
8e5426e6-45c9-4560-8ee5-6b2e73e15c12,1543,368,Toys,123.34,1,123.34,2024-06-22,Credit Card
f7d7a5e4-2c1a-491b-b13e-2e03022dd64f,2965,686,Toys,85.09,4,340.36,2023-06-14,Credit Card
83a2fa08-7701-4408-9b41-dd495d1c2762,4999,466,Sports,387.06,4,1548.24,2024-05-31,Debit Card
824ed2d6-f71c-4f64-b854-2646155e5d64,4235,893,Beauty,315.27,1,315.27,2023-06-30,Credit Card
86745754-5256-44aa-bfd6-5b74d06c2914,2576,915,Beauty,267.81,3,803.43,2024-08-11,Online Payment
c89dde98-add7-4bd5-b459-87a4f571ebd0,4083,277,Home & Kitchen,394.91,1,394.91,2023-06-19,Cash
ae522f9e-06c1-4206-91b0-d7a365ea45f7,4013,955,Electronics,259.79,3,779.37,2023-12-21,Credit Card
bd639e7a-6257-4b9e-80ee-9b7297d9472f,1454,393,Beauty,235.35,1,235.35,2023-09-04,Cash
cb358dff-3b13-492b-8885-4cd01fedce70,2500,180,Clothing,282.58,2,565.16,2023-09-15,Debit Card
9d8f7b9b-c7d2-4e1a-a12b-88e7beb608d5,2371,245,Clothing,326.27,5,1631.35,2024-10-01,Debit Card
ecdb58aa-4f1e-4a69-9b97-fa5b1194835d,4084,763,Home & Kitchen,163.63,3,490.89,2023-08-25,Online Payment
70a2454e-ba04-407c-b807-c60b5f3f3128,2135,56,Clothing,189.54,4,758.16,2024-06-07,Online Payment
027d5109-2c69-4daa-987d-0b11ba222724,3053,540,Clothing,237.73,5,1188.65,2023-05-18,Cash
a8cf97a6-8755-4bd5-bf06-f2e3f744b110,2851,636,Beauty,400.95,1,400.95,2023-11-13,Debit Card
d5fdfdf6-258f-49d7-94ba-33e4b3e65740,4653,906,Sports,48.22,4,192.88,2023-09-30,Debit Card
1004dc39-c91e-4b3d-bee9-57ec4dee64cf,2181,982,Clothing,59.14,3,177.42,2024-07-20,Credit Card
f69a46d2-fba6-4c0a-82b6-8e87a027ffed,3855,152,Sports,79.5,2,159.0,2024-06-26,Credit Card
0c22a6ab-97c6-4a53-b3ed-ffedde69fa68,2200,427,Groceries,239.58,4,958.32,2023-10-09,Online Payment
5c2b8842-0a58-41b2-a4dc-861af58e8f7d,4021,661,Electronics,149.3,1,149.3,2023-06-29,Credit Card
509f3528-1d63-40eb-a803-6688304d254c,4570,822,Home & Kitchen,418.3,5,2091.5,2024-06-27,Cash
22f5f5f1-37b1-4a18-a9f6-5e23dfe6dae0,2686,593,Beauty,329.6,3,988.8,2024-06-27,Online Payment
1864490e-d70b-4cd8-839e-6145ee40490d,3430,682,Sports,231.71,5,1158.55,2025-01-27,Debit Card
0eb68c41-217e-4b0c-996e-be8774497ce3,4679,809,Toys,90.01,3,270.03,2024-01-12,Debit Card
7c2b0ddd-39ae-4bb3-95e8-c5237a9730ec,2983,381,Toys,386.03,1,386.03,2024-09-10,Debit Card
07efc581-a285-4625-83cb-6f1763967dc8,2446,292,Sports,478.33,5,2391.65,2023-12-11,Debit Card
0ea772cf-8a4a-4557-84fc-5e8112b340b1,3915,549,Toys,95.23,2,190.46,2024-05-20,Debit Card
fe8ca9b2-9b63-45ca-8f82-044d752c0f98,1660,244,Clothing,25.37,3,76.11,2024-10-14,Debit Card
e1203e2b-8273-4d83-b263-c1ee340b858e,2805,267,Beauty,96.33,5,481.65,2023-07-12,Credit Card
00e0ea36-0ade-4b2d-a377-3179c243c19c,3726,325,Beauty,78.23,4,312.92,2024-08-08,Debit Card
8b530228-f47b-4d60-a8f3-d99e6f94179b,3185,309,Clothing,460.61,4,1842.44,2023-08-02,Online Payment
93b47554-6172-418f-bb65-4b9fabd5b164,4147,149,Sports,464.27,2,928.54,2023-06-03,Credit Card
9784a610-9b2d-4fdf-9101-05b61bd364f0,4973,757,Beauty,325.39,3,976.17,2023-02-11,Online Payment
6633babf-adef-44c1-951b-f860e8266424,4669,297,Groceries,400.79,4,1603.16,2023-05-09,Cash
d85f2b20-5bdc-4df1-88b8-3d164602af85,3822,116,Sports,450.59,2,901.18,2023-11-05,Credit Card
932d1aa9-c36c-4924-8f25-b5ecf1afc602,2261,26,Books,310.67,2,621.34,2023-09-30,Online Payment
2c2284b5-4b89-4a62-af1c-9340a57a1290,2463,95,Beauty,32.24,2,64.48,2023-12-16,Debit Card
b95f7b42-4b2f-4722-bdd8-c4ceb1cebf23,4200,959,Toys,101.88,1,101.88,2023-04-21,Online Payment
c5a6336e-bc72-4b5c-80b8-2b4f48fe18cc,3773,688,Clothing,488.04,4,1952.16,2024-05-08,Debit Card
d248d3ea-938a-4a9b-beb8-7d495968e8ed,3008,326,Electronics,454.68,3,1364.04,2024-10-13,Online Payment
38aa26da-c903-4ea2-ab13-0002a03293d3,1605,734,Books,187.97,3,563.91,2023-11-28,Credit Card
f355b835-b6e3-4bd5-8651-9c6aec44a638,2165,354,Beauty,157.5,4,630.0,2023-05-05,Credit Card
b89ae9f0-22b0-41f5-bad4-4b6c86cf66cb,1883,746,Sports,372.06,4,1488.24,2023-02-19,Online Payment
4c966bed-b33b-44fd-8fe4-ef2ad789122e,2182,168,Books,365.66,4,1462.64,2023-11-10,Debit Card
e93621ce-9936-4eb1-966d-576982e39e42,4422,602,Clothing,76.1,3,228.3,2024-10-28,Online Payment
4f86e941-4137-4d34-863b-662afa495679,4553,538,Beauty,37.73,5,188.65,2023-04-07,Online Payment
f5a7544d-91c1-4173-94fb-0a173f70c9c3,1362,7,Books,321.21,3,963.63,2024-05-22,Online Payment
405bbc24-5f39-4c95-b7bb-1984f60cda5c,1716,570,Sports,356.57,2,713.14,2023-12-22,Debit Card
5ed86a8c-da84-4110-b8ab-54d806e3f371,1761,853,Books,148.28,4,593.12,2023-02-26,Credit Card
83877add-2ee6-4cc2-b4d0-e7e089d3feb0,4370,847,Toys,418.12,3,1254.36,2024-09-02,Online Payment
04bd0aa8-37f2-43e7-ba63-8fff3425b902,3290,758,Sports,116.14,1,116.14,2023-10-10,Debit Card
b079582e-03db-4028-bd0b-831f32cefbd9,2075,308,Sports,66.47,3,199.41,2023-12-10,Online Payment
5dac7c47-ee63-48bd-be2a-61e1a98ab18b,1734,504,Home & Kitchen,19.08,3,57.24,2023-05-11,Online Payment
917dcacf-7f5f-4442-8c1f-ffc08d3f8aa8,4975,69,Beauty,292.63,5,1463.15,2023-12-23,Online Payment
b03b81c7-c8ef-4d55-bb09-8e99b89eacd3,4556,265,Sports,487.26,1,487.26,2024-02-03,Cash
6bcf2890-dcdf-48ba-8aa8-82c5b5084e42,3099,751,Electronics,423.41,2,846.82,2023-04-28,Credit Card
c48c67f0-f90e-4f96-ada6-3d3ffe272e53,1598,328,Sports,439.77,2,879.54,2023-05-22,Cash
4e913288-ec43-4d3c-afac-7b2cb1d06944,1668,55,Toys,183.78,3,551.34,2023-04-07,Credit Card
49343855-e298-4b27-989c-c32f6796159e,2187,299,Clothing,259.36,2,518.72,2023-12-19,Credit Card
e2a938ef-8815-4cb9-8c61-cdc1ab774483,3452,771,Groceries,274.14,3,822.42,2023-10-05,Cash
d3294e2e-4a56-43cc-8c9a-0d73d0523eaa,2111,702,Beauty,52.44,5,262.2,2024-06-09,Cash
77da0761-a0ac-4d9d-bec5-e06e89b55dfc,4372,148,Electronics,72.79,3,218.37,2024-08-11,Cash
e5df373c-bee0-409f-b50a-0d616ba7ade6,4189,497,Books,173.45,2,346.9,2024-04-01,Credit Card
17579722-1571-4e95-90f2-16ef3aac4089,1892,159,Home & Kitchen,416.63,5,2083.15,2023-09-23,Credit Card
b62dc17b-3a21-4704-9a39-e6d5fc551f84,2709,472,Clothing,62.7,2,125.4,2023-10-15,Credit Card
